id,tx_line_length,voltage,state,region,owner,lon,lat
121511,258521.18622888593,500.0,Pennsylvania,NE,NOT AVAILABLE,-77.74158270334924,40.463894983082795
147656,85175.33222356951,500.0,New Jersey,NE,JERSEY CENTRAL POWER & LT CO,-74.7345082223705,40.89980867824155
147656,85175.33222356951,500.0,New Jersey,NE,JERSEY CENTRAL POWER & LT CO,-74.65575265191713,40.97455048100429
127046,42474.289245867534,500.0,New Jersey,NE,NOT AVAILABLE,-74.48695138121339,40.40542303927099
121511,258521.18622888593,500.0,Pennsylvania,NE,NOT AVAILABLE,-78.82736884141609,40.603896272960846
112512,85050.1767172072,500.0,Pennsylvania,NE,NOT AVAILABLE,-76.67268300616169,40.05278775465989
135887,157459.15374014553,500.0,Pennsylvania,NE,NOT AVAILABLE,-76.1253403120314,40.22053535282087
111829,79304.92375822058,500.0,Pennsylvania,NE,NOT AVAILABLE,-79.69998422357223,40.232846735877594
144843,93073.90518822204,500.0,Pennsylvania,NE,NOT AVAILABLE,-77.11562691156969,40.26171133765933
138454,235992.91462403352,500.0,Pennsylvania,NE,NOT AVAILABLE,-77.4566610802446,39.93698374381622
120323,38422.363092769534,500.0,Pennsylvania,NE,NOT AVAILABLE,-79.99193821804708,40.7338115642176
117214,119376.86280401035,500.0,Pennsylvania,NE,NOT AVAILABLE,-75.8734773202031,40.02828018332324
135887,157459.15374014553,500.0,Pennsylvania,NE,NOT AVAILABLE,-75.60546378737618,40.37551198500953
120472,92798.06638301637,500.0,Pennsylvania,NE,PPL ELECTRIC UTILITIES CORP,-76.59210924557328,40.895817075779796
111829,79304.92375822058,500.0,Pennsylvania,NE,NOT AVAILABLE,-79.49754267592046,40.488207180720494
138454,235992.91462403352,500.0,Pennsylvania,NE,NOT AVAILABLE,-78.7872718200572,40.40216543918369
106791,54818.56359012669,500.0,Pennsylvania,NE,NOT AVAILABLE,-79.19068571532371,40.519104472692106
121511,258521.18622888593,500.0,Pennsylvania,NE,NOT AVAILABLE,-78.64504632219356,40.5832083367107
110903,301729.27657946857,765.0,New York,NE,NOT AVAILABLE,-75.2475729120578,43.38334788985392
111121,81078.61868991188,500.0,Pennsylvania,NE,PPL ELECTRIC UTILITIES CORP,-76.92629097542941,40.82229488904494
117214,119376.86280401035,500.0,Pennsylvania,NE,NOT AVAILABLE,-75.76439776986136,40.10401556088761
121511,258521.18622888593,500.0,Pennsylvania,NE,NOT AVAILABLE,-77.77142913883256,40.47061338833598
110903,301729.27657946857,765.0,New York,NE,NOT AVAILABLE,-75.3214203572933,44.024104382030075
131724,186363.80015318145,500.0,Pennsylvania,NE,NOT AVAILABLE,-76.58160156186342,40.408364828671296
127288,141836.44368661422,500.0,Pennsylvania,NE,NOT AVAILABLE,-75.57996133511224,40.67711184321902
148432,250544.3085953116,500.0,Pennsylvania,NE,NOT AVAILABLE,-78.23491302321193,40.562632951676775
110903,301729.27657946857,765.0,New York,NE,NOT AVAILABLE,-74.90713567388916,44.89142016712643
138454,235992.91462403352,500.0,Pennsylvania,NE,NOT AVAILABLE,-78.53059125319166,40.32948247876625
143442,100493.67319009152,500.0,Maryland,NE,NOT AVAILABLE,-77.01496457544016,39.421337446080045
124541,57122.70559411835,500.0,Maryland,NE,NOT AVAILABLE,-76.69402697731236,39.033733991680066
132142,99533.54604598744,500.0,Maryland,NE,BALTIMORE GAS & ELECTRIC CO,-76.60486956265594,38.94018512290051
129943,42041.8152805813,500.0,Pennsylvania,NE,PPL ELECTRIC UTILITIES CORP,-75.35390271931483,40.50188169471605
109569,110496.6018151575,500.0,New Jersey,NE,NOT AVAILABLE,-74.7660967606843,40.02090856131385
129372,8556.671940512359,500.0,Pennsylvania,NE,PECO ENERGY CO,-75.33643102602788,40.188918988975075
135283,99555.86006265123,500.0,Maryland,NE,BALTIMORE GAS & ELECTRIC CO,-76.5206281415609,38.501500341209066
144843,93073.90518822204,500.0,Pennsylvania,NE,NOT AVAILABLE,-77.10358580366982,40.24152679385379
111829,79304.92375822058,500.0,Pennsylvania,NE,NOT AVAILABLE,-79.3981613373861,40.57180003230323
148432,250544.3085953116,500.0,Pennsylvania,NE,NOT AVAILABLE,-77.80822907360415,40.47615574097706
164361,9442.871740636883,500.0,Maryland,NE,NOT AVAILABLE,-76.82888134911217,38.70504237970301
109569,110496.6018151575,500.0,New Jersey,NE,NOT AVAILABLE,-74.76736185809895,39.88343843634424
121511,258521.18622888593,500.0,Pennsylvania,NE,NOT AVAILABLE,-77.4780702690849,40.437415439731566
143695,38096.42442943705,500.0,New Jersey,NE,NOT AVAILABLE,-74.42280081378703,40.35637606672724
132142,99533.54604598744,500.0,Maryland,NE,BALTIMORE GAS & ELECTRIC CO,-76.44635300931695,38.43176867024299
125278,10082.84529579393,500.0,Pennsylvania,NE,PPL ELECTRIC UTILITIES CORP,-75.54227736826955,40.473747995002974
120323,38422.363092769534,500.0,Pennsylvania,NE,NOT AVAILABLE,-79.94720975257783,40.74916694803414
117214,119376.86280401035,500.0,Pennsylvania,NE,NOT AVAILABLE,-75.63528866329268,40.211361077277104
128004,32827.67367024592,500.0,New Jersey,NE,NOT AVAILABLE,-74.50398462028491,40.26593288687378
147656,85175.33222356951,500.0,New Jersey,NE,JERSEY CENTRAL POWER & LT CO,-74.76138788179651,40.81058688984752
128004,32827.67367024592,500.0,New Jersey,NE,NOT AVAILABLE,-74.50498255873404,40.258416585241974
147656,85175.33222356951,500.0,New Jersey,NE,JERSEY CENTRAL POWER & LT CO,-74.79807642457455,40.627950930195546
129943,42041.8152805813,500.0,Pennsylvania,NE,PPL ELECTRIC UTILITIES CORP,-75.40663221042345,40.48757487278442
112704,37924.18687241858,500.0,Maryland,NE,NOT AVAILABLE,-77.15168022327099,39.277947504042345
144843,93073.90518822204,500.0,Pennsylvania,NE,NOT AVAILABLE,-77.09766357032773,40.224645888798925
138454,235992.91462403352,500.0,Pennsylvania,NE,NOT AVAILABLE,-78.04779520717125,40.18170435075685
127288,141836.44368661422,500.0,Pennsylvania,NE,NOT AVAILABLE,-75.51017086136288,40.73953047371359
132142,99533.54604598744,500.0,Maryland,NE,BALTIMORE GAS & ELECTRIC CO,-76.48596745570521,38.45840667691943
148432,250544.3085953116,500.0,Pennsylvania,NE,NOT AVAILABLE,-77.3101269029522,40.43139528031798
135887,157459.15374014553,500.0,Pennsylvania,NE,NOT AVAILABLE,-75.71486637189406,40.3399379432075
131724,186363.80015318145,500.0,Pennsylvania,NE,NOT AVAILABLE,-76.8811363491894,40.401334276780474
111121,81078.61868991188,500.0,Pennsylvania,NE,PPL ELECTRIC UTILITIES CORP,-76.94324344158385,40.78690684683642
110903,301729.27657946857,765.0,New York,NE,NOT AVAILABLE,-75.31671623857818,43.93479747223318
121398,94591.92541625485,500.0,Pennsylvania,NE,NOT AVAILABLE,-76.16162155955797,41.114691155804685
135283,99555.86006265123,500.0,Maryland,NE,BALTIMORE GAS & ELECTRIC CO,-76.55369746368739,38.57420778572137
121511,258521.18622888593,500.0,Pennsylvania,NE,NOT AVAILABLE,-79.06230218339992,40.62255933398338
111829,79304.92375822058,500.0,Pennsylvania,NE,NOT AVAILABLE,-79.59203143009141,40.434266147020644
148432,250544.3085953116,500.0,Pennsylvania,NE,NOT AVAILABLE,-78.05842308456779,40.531930782764846
112512,85050.1767172072,500.0,Pennsylvania,NE,NOT AVAILABLE,-76.44076530858668,39.86890045810842
112704,37924.18687241858,500.0,Maryland,NE,NOT AVAILABLE,-77.15104939124417,39.28247673730402
124541,57122.70559411835,500.0,Maryland,NE,NOT AVAILABLE,-76.87437293341527,39.14079875388956
127288,141836.44368661422,500.0,Pennsylvania,NE,NOT AVAILABLE,-75.78607816008595,41.022519752723646
121511,258521.18622888593,500.0,Pennsylvania,NE,NOT AVAILABLE,-77.9556138656391,40.51288312823055
120472,92798.06638301637,500.0,Pennsylvania,NE,PPL ELECTRIC UTILITIES CORP,-76.4268838221642,40.954322664172146
138454,235992.91462403352,500.0,Pennsylvania,NE,NOT AVAILABLE,-78.80324323698815,40.40393745470344
135283,99555.86006265123,500.0,Maryland,NE,BALTIMORE GAS & ELECTRIC CO,-76.62423102383978,38.981978667672
121511,258521.18622888593,500.0,Pennsylvania,NE,NOT AVAILABLE,-77.46126916815754,40.43378307366347
117960,16906.68434295742,500.0,Delaware,NE,DELMARVA POWER,-75.72651356944013,39.634908140915634
148432,250544.3085953116,500.0,Pennsylvania,NE,NOT AVAILABLE,-77.5418133741731,40.447596849935174
111121,81078.61868991188,500.0,Pennsylvania,NE,PPL ELECTRIC UTILITIES CORP,-77.03635166572447,40.62143634332633
111829,79304.92375822058,500.0,Pennsylvania,NE,NOT AVAILABLE,-79.39518944093166,40.57554863569965
121511,258521.18622888593,500.0,Pennsylvania,NE,NOT AVAILABLE,-79.05014447417616,40.50707579416043
137877,35174.694634009385,500.0,Maryland,NE,THE POTOMAC EDISON COMPANY,-77.4759879742563,39.29046668199766
143442,100493.67319009152,500.0,Maryland,NE,NOT AVAILABLE,-76.95352097781624,39.45338455027026
124541,57122.70559411835,500.0,Maryland,NE,NOT AVAILABLE,-76.78916467444456,39.112292029293215
137877,35174.694634009385,500.0,Maryland,NE,THE POTOMAC EDISON COMPANY,-77.2917577028649,39.33780165993661
121511,258521.18622888593,500.0,Pennsylvania,NE,NOT AVAILABLE,-78.40446230757806,40.59210267485837
135887,157459.15374014553,500.0,Pennsylvania,NE,NOT AVAILABLE,-75.92772109958952,40.23988683181727
112704,37924.18687241858,500.0,Maryland,NE,NOT AVAILABLE,-77.11137945502249,39.25420206281968
116191,38028.604554751364,500.0,Maryland,NE,NOT AVAILABLE,-76.56461585714517,38.52189154495986
121398,94591.92541625485,500.0,Pennsylvania,NE,NOT AVAILABLE,-75.82347996160634,41.372767260229324
112704,37924.18687241858,500.0,Maryland,NE,NOT AVAILABLE,-77.201926354116,39.32983754722357
143442,100493.67319009152,500.0,Maryland,NE,NOT AVAILABLE,-76.70839570994494,39.5990029779702
127288,141836.44368661422,500.0,Pennsylvania,NE,NOT AVAILABLE,-75.76463833869447,41.01362685722547
124541,57122.70559411835,500.0,Maryland,NE,NOT AVAILABLE,-76.84796030810547,39.13062184778908
129943,42041.8152805813,500.0,Pennsylvania,NE,PPL ELECTRIC UTILITIES CORP,-75.28993476591101,40.58188205683886
121511,258521.18622888593,500.0,Pennsylvania,NE,NOT AVAILABLE,-78.10021855243103,40.52884109091038
131724,186363.80015318145,500.0,Pennsylvania,NE,NOT AVAILABLE,-76.00864152094438,40.47585104476129
110903,301729.27657946857,765.0,New York,NE,NOT AVAILABLE,-75.25521613782121,43.417767539698325
131724,186363.80015318145,500.0,Pennsylvania,NE,NOT AVAILABLE,-75.97827621855294,40.48145268318088
124541,57122.70559411835,500.0,Maryland,NE,NOT AVAILABLE,-76.78279382155128,39.05296544290301
131724,186363.80015318145,500.0,Pennsylvania,NE,NOT AVAILABLE,-76.46343887618937,40.424362346970796
138454,235992.91462403352,500.0,Pennsylvania,NE,NOT AVAILABLE,-77.9487251348828,40.15567636411039
127288,141836.44368661422,500.0,Pennsylvania,NE,NOT AVAILABLE,-75.81092924393738,41.05016264191698
167845,61912.49819319372,500.0,Pennsylvania,NE,WEST PENN POWER CO,-79.73858590930921,40.06869013970215
148432,250544.3085953116,500.0,Pennsylvania,NE,NOT AVAILABLE,-78.20007177508583,40.554347133321436
146721,50629.56647755564,500.0,New Jersey,NE,ATLANTIC CITY ELECTRIC CO,-75.1867205855539,39.60693282824859
135887,157459.15374014553,500.0,Pennsylvania,NE,NOT AVAILABLE,-75.63630250192234,40.379841251068996
110903,301729.27657946857,765.0,New York,NE,NOT AVAILABLE,-75.29094743673079,43.500337190738236
110903,301729.27657946857,765.0,New York,NE,NOT AVAILABLE,-75.30176234426786,43.525872865281364
124541,57122.70559411835,500.0,Maryland,NE,NOT AVAILABLE,-76.76692669992312,39.04417926169678
135283,99555.86006265123,500.0,Maryland,NE,BALTIMORE GAS & ELECTRIC CO,-76.57702698111056,38.707019379205725
132142,99533.54604598744,500.0,Maryland,NE,BALTIMORE GAS & ELECTRIC CO,-76.6639129337059,39.036235660975024
138454,235992.91462403352,500.0,Pennsylvania,NE,NOT AVAILABLE,-77.38278758386586,39.90884388609483
143695,38096.42442943705,500.0,New Jersey,NE,NOT AVAILABLE,-74.371697274241,40.32330616908769
110903,301729.27657946857,765.0,New York,NE,NOT AVAILABLE,-75.33736518409185,43.81667209275099
138454,235992.91462403352,500.0,Pennsylvania,NE,NOT AVAILABLE,-78.55923394619428,40.335610564321854
120323,38422.363092769534,500.0,Pennsylvania,NE,NOT AVAILABLE,-79.79607462089416,40.80177936488149
127288,141836.44368661422,500.0,Pennsylvania,NE,NOT AVAILABLE,-75.98068891374302,41.0863877522477
148432,250544.3085953116,500.0,Pennsylvania,NE,NOT AVAILABLE,-79.13273522207199,40.654096152752366
135283,99555.86006265123,500.0,Maryland,NE,BALTIMORE GAS & ELECTRIC CO,-76.5741198531881,38.69889743834228
144843,93073.90518822204,500.0,Pennsylvania,NE,NOT AVAILABLE,-77.04940742073775,40.148327042323814
148432,250544.3085953116,500.0,Pennsylvania,NE,NOT AVAILABLE,-77.1914853254002,40.43274218066282
144843,93073.90518822204,500.0,Pennsylvania,NE,NOT AVAILABLE,-77.16735972097223,40.39020577811225
138454,235992.91462403352,500.0,Pennsylvania,NE,NOT AVAILABLE,-78.92801240275618,40.40885075291838
121511,258521.18622888593,500.0,Pennsylvania,NE,NOT AVAILABLE,-78.75792924961672,40.579575466788405
132142,99533.54604598744,500.0,Maryland,NE,BALTIMORE GAS & ELECTRIC CO,-76.60637143801314,38.86789456872117
117214,119376.86280401035,500.0,Pennsylvania,NE,NOT AVAILABLE,-75.9032572803554,39.96550799118865
147656,85175.33222356951,500.0,New Jersey,NE,JERSEY CENTRAL POWER & LT CO,-74.75406786987233,40.73975338272442
